# Topologies for the library: topology_mining_and_Longxing_chip_4
# Author: Hugh Haddox
# Index: topology_mining_and_Longxing_chip_4.index.csv
library,name,topology
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B13alternateA_B_E_C_D-56-1pcp40_0001,2a3b
topology_mining_and_Longxing_chip_4,run2963_20171124072331,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B049C_A_D_B-37-3pcp80_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B150D_B_C_A-32-4pcp80_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B128D_C_A_B-45-1p60_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_07_0019_0001_0002,2a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_006_0239_0001_0003,1a4b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B013E_D_C_B_A_F-53-0o40_0001,0a6b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_128_0173_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B112A_B_D_C-35-1pc60_0001,1a3b
topology_mining_and_Longxing_chip_4,des_pairs_1a3b-267-35-325_0004,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_045_0236_0001_0001,1a4b
topology_mining_and_Longxing_chip_4,heeh4596_20171128102234,HEEH
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_13_0167_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_041_0467_0001_0001,2a2b
topology_mining_and_Longxing_chip_4,des_singl_1a3b-Nterm08c-32-C573_0003,1a3b
topology_mining_and_Longxing_chip_4,run2883_20171107053558,EHEE
topology_mining_and_Longxing_chip_4,run243_20171124021326,EEHEE
topology_mining_and_Longxing_chip_4,des_singl_2a2b-Nterm01ca-36-C1148_0002,2a2b
topology_mining_and_Longxing_chip_4,run4613_20171124165532,EEHEE
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_04_0025_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A4B006E_D_A_B_C-43-3pc60_0001,1a4b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_109_0397_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,heeh3233_20171202015912,HEEH
topology_mining_and_Longxing_chip_4,relaxed_singles3A1B00centroidD_C_B_A-46-0pc80_0001,3a1b
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B027A_B_C-42-0pcp40_0001,HHH
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_00_0273_0001_0003,1a4b
topology_mining_and_Longxing_chip_4,run62_20171123073921,EEHEE
topology_mining_and_Longxing_chip_4,heeh63_20171127052207,HEEH
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_01_0378_0001_0001,2a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B042D_A_B_C-30-0pcp40_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B060B_A_C_F_E_D-50-2pcp_0001,0a6b
topology_mining_and_Longxing_chip_4,run4655_20171109102211,EHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_037_0404_0001_0002,2a2b
topology_mining_and_Longxing_chip_4,run252_20171124204742,EEHEE
topology_mining_and_Longxing_chip_4,des__f_singl_2a4b_00_0355_0001_0001,2a4b
topology_mining_and_Longxing_chip_4,des__f_pairs_2a3b_062_0074_0001_0003,2a3b
topology_mining_and_Longxing_chip_4,relaxed_singles1A4B00centroidA_B_C_D-43-1pc60_0001,1a4b
topology_mining_and_Longxing_chip_4,relaxed_pairs2A2B050D_B_C_A-43-1o80_0001,2a2b
topology_mining_and_Longxing_chip_4,run4669_20171125100545,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_singles1A4B00centroidA_B_C_D-44-1p40_0001,1a4b
topology_mining_and_Longxing_chip_4,des_pairs_1a3b-267-35-183_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_2a2b_06_0017_0001_0003,2a2b
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_063_0064_0001_0003,2a2b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_055_0288_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A7B003F_D_E_G_B_A_C-64-0pc60_0001,0a7b
topology_mining_and_Longxing_chip_4,des__f_pairs_2a3b_062_0501_0001_0003,2a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_045_0421_0001_0003,1a4b
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B03centroidD_C_A_B-47-0pc40_0001,2a3b
topology_mining_and_Longxing_chip_4,run82_20171122194217,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B044A_C_B-35-2o80_0001,HHH
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B13centroidD_C_E_B_A-49-2p40_0001,2a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_05_0014_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,run1685_20171123105000,EEHEE
topology_mining_and_Longxing_chip_4,run250_20171125071612,EEHEE
topology_mining_and_Longxing_chip_4,run4363_20171123012222,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A4B087A_C_D_E_B-47-1pc60_0001,1a4b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_00_0147_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,run176_20171124043447,EEHEE
topology_mining_and_Longxing_chip_4,run3168_20171125051241,EEHEE
topology_mining_and_Longxing_chip_4,run4524_20171124011837,EEHEE
topology_mining_and_Longxing_chip_4,des_pairs_1a4b-045-40-51_0001,1a4b
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B01centroidB_C_A-32-2pcp60_0001,1a3b
topology_mining_and_Longxing_chip_4,heeh2606_20171130185044,HEEH
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_00_0208_0001_0002,1a4b
topology_mining_and_Longxing_chip_4,des_pairs_1a3b-267-34-848_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_128_0021_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_079_0304_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,des_pairs_1a4b-045-41-309_0005,1a4b
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B07centroidC_A_B_D-36-1pc40_0001,1a3b
topology_mining_and_Longxing_chip_4,heeh3346_20171112015809,HEEH
topology_mining_and_Longxing_chip_4,run4260_20171122223008,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B013C_B_A_F_E_D-47-1o80_0001,0a6b
topology_mining_and_Longxing_chip_4,run4187_20171109101436,EHEE
topology_mining_and_Longxing_chip_4,heeh2283_20171202004337,HEEH
topology_mining_and_Longxing_chip_4,des__f_pairs_3a0b_120_0001_0001_0003,HHH
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B013C_B_A_F_E_D-44-0p40_0001,0a6b
topology_mining_and_Longxing_chip_4,run2991_20171124222523,EEHEE
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_09_0264_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_2a2b_05_0438_0001_0003,2a2b
topology_mining_and_Longxing_chip_4,heeh2451_20171116001452,HEEH
topology_mining_and_Longxing_chip_4,run495_20171125195707,EEHEE
topology_mining_and_Longxing_chip_4,heeh1563_20171112010845,HEEH
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_037_0437_0001_0001,2a2b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_00_0316_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,run4067_20171122212659,EEHEE
topology_mining_and_Longxing_chip_4,run1491_20171123173338,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B013C_B_A_F_E_D-44-0o40_0001,0a6b
topology_mining_and_Longxing_chip_4,des_singl_2a2b-Nterm01c-37-C926_0004,2a2b
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B01alternateB_C_A-32-2pc_0001,1a3b
topology_mining_and_Longxing_chip_4,run4847_20171122235625,EEHEE
topology_mining_and_Longxing_chip_4,run4600_20171123090844,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B035A_C_B-46-0pcp_0001,HHH
topology_mining_and_Longxing_chip_4,run1613_20171123065626,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B109B_C_D_A-36-2pc40_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B004C_D_E_F_A_B-54-3o40_0001,0a6b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A2B034B_C_A-35-0p80_0001,1a2b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A2B000A_B_C-31-4pcp40_0001,1a2b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B040A_B_D_C-36-3p40_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_022_0050_0001_0001,2a2b
topology_mining_and_Longxing_chip_4,run1107_20171125030033,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B004C_B_A_F_E_D-45-2o80_0001,0a6b
topology_mining_and_Longxing_chip_4,heeh1643_20171112021458,HEEH
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_05_0031_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B13alternateA_B_E_C_D-58-1pcp_0001,2a3b
topology_mining_and_Longxing_chip_4,des__f_singl_2a2b_06_0046_0001_0001,2a2b
topology_mining_and_Longxing_chip_4,run3401_20171124005434,EEHEE
topology_mining_and_Longxing_chip_4,run228_20171107062232,EHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B005C_B_A-34-2o80_0001,HHH
topology_mining_and_Longxing_chip_4,relaxed_singles2A4B00alternateA_B_C_D-46-0pcp80_0001,2a4b
topology_mining_and_Longxing_chip_4,des__f_pairs_4a0b_030_0048_0001_0003,4h
topology_mining_and_Longxing_chip_4,relaxed_singles0A6B01centroidC_B_A_D_E-53-1p40_0001,0a6b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_045_0183_0001_0003,1a4b
topology_mining_and_Longxing_chip_4,run311_20171122182844,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B01centroidA_B_C-34-0pcp60_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B004C_B_A_F_E_D-46-1pc80_0001,0a6b
topology_mining_and_Longxing_chip_4,relaxed_singles3A0B05centroidA_B_C-42-2o40_0001,HHH
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B027A_B_C-45-0pcp60_0001,HHH
topology_mining_and_Longxing_chip_4,run198_20171125084140,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs2A2B026B_A-43-0pcp60_0001,2a2b
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B07centroidD_C_A_B-37-3pcp40_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_040_0116_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B01alternateD_C_A_B-48-0pcp_0001,2a3b
topology_mining_and_Longxing_chip_4,des__f_singl_0a6b_01_0158_0001_0002,0a6b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_045_0484_0001_0001,1a4b
topology_mining_and_Longxing_chip_4,run3261_20171106121749,EHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_007_0249_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,run3246_20171108185353,EHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B112C_D_B_A-31-1pcp80_0001,1a3b
topology_mining_and_Longxing_chip_4,run824_20171124192606,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B128D_C_A_B-45-0o80_0001,1a3b
topology_mining_and_Longxing_chip_4,run3006_20171112122048,EHEE
topology_mining_and_Longxing_chip_4,run2296_20171123044814,EEHEE
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_09_0415_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,heeh499_20171128205131,HEEH
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B027A_B_C-45-1pcp60_0001,HHH
topology_mining_and_Longxing_chip_4,run4623_20171110135717,EHEE
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B07alternateA_B_C_D_E-42-3p80_0001,2a3b
topology_mining_and_Longxing_chip_4,run4517_20171122233511,EEHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_079_0129_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_13_0186_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,heeh1274_20171130021425,HEEH
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B013B_C_A-36-0pc80_0001,HHH
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_006_0332_0001_0002,1a4b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_055_0208_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,run1953_20171108050144,EHEE
topology_mining_and_Longxing_chip_4,relaxed_singles2A4B00alternateB_C_D_A-43-2pcp80_0001,2a4b
topology_mining_and_Longxing_chip_4,relaxed_singles2A4B00alternateB_C_D_A-52-0pc40_0001,2a4b
topology_mining_and_Longxing_chip_4,run402_20171122140317,EEHEE
topology_mining_and_Longxing_chip_4,run4789_20171125064259,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B112D_C_A_B-32-1p80_0001,1a3b
topology_mining_and_Longxing_chip_4,run102_20171123165912,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs2A3B004E_D_C_A_B-50-1p60_0001,2a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs2A3B114C_B_E_D_A-46-0p40_0001,2a3b
topology_mining_and_Longxing_chip_4,heeh1564_20171112034918,HEEH
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B060B_A_C_F_E_D-50-0o80_0001,0a6b
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_03_0006_0001_0001,2a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs2A3B060A_B_C_D_E-51-2o_0001,2a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_267_0004_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_109_0360_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,run2428_20171124093824,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_singles1A4B02centroidA_B_C_D_E-51-0pc_0001,1a4b
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_022_0405_0001_0002,2a2b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_218_0463_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_007_0428_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles1A2B01centroidA_B_C-29-2pcp40_0001,1a2b
topology_mining_and_Longxing_chip_4,relaxed_singles1A4B04alternateB_A_E_D_C-50-2p_0001,1a4b
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B04alternateA_B_C-40-0pc_0001,1a3b
topology_mining_and_Longxing_chip_4,run3129_20171111070439,EHEE
topology_mining_and_Longxing_chip_4,des_pairs_1a3b-267-35-598_0005,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_04_0405_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_218_0114_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B11centroidA_E_D_C_B-52-4pcp60_0001,2a3b
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B04alternateC_A_B-36-0o_0001,1a3b
topology_mining_and_Longxing_chip_4,run4980_20171125044822,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B162B_D_C_A-37-0pcp40_0001,1a3b
topology_mining_and_Longxing_chip_4,run1971_20171124184918,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A2B029C_A_B-33-0o60_0001,1a2b
topology_mining_and_Longxing_chip_4,run84_20171123133120,EEHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_045_0158_0001_0001,1a4b
topology_mining_and_Longxing_chip_4,relaxed_pairs2A3B114A_D_E_B_C-43-4pc40_0001,2a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_06_0098_0001_0001,1a4b
topology_mining_and_Longxing_chip_4,run177_20171123054833,EEHEE
topology_mining_and_Longxing_chip_4,run458_20171111153450,EHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_040_0467_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des_pairs_1a3b-042-34-91_0003,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_037_0329_0001_0003,2a2b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B049C_A_D_B-37-0o40_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_109_0414_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs2A3B067D_B_C_E_A-50-1o_0001,2a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B055D_C_A_B-44-1o80_0001,1a3b
topology_mining_and_Longxing_chip_4,heeh2127_20171113084411,HEEH
topology_mining_and_Longxing_chip_4,run3164_20171125053329,EEHEE
topology_mining_and_Longxing_chip_4,heeh2802_20171113050105,HEEH
topology_mining_and_Longxing_chip_4,relaxed_pairs1A4B006E_D_A_B_C-46-0o40_0001,1a4b
topology_mining_and_Longxing_chip_4,des_singl_1a3b-Nterm08c-30-B70_0003,1a3b
topology_mining_and_Longxing_chip_4,heeh309_20171127003724,HEEH
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_045_0139_0001_0002,1a4b
topology_mining_and_Longxing_chip_4,des__f_singl_3a0b_07_0209_0001_0001,HHH
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B005C_B_A-30-0o_0001,HHH
topology_mining_and_Longxing_chip_4,run3247_20171125051052,EEHEE
topology_mining_and_Longxing_chip_4,des__f_singl_2a2b_05_0370_0001_0001,2a2b
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B02centroidD_C_B_A-38-4p40_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_02_0070_0001_0002,2a3b
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_07_0365_0001_0002,2a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B112B_A_C_D-30-2o40_0001,1a3b
topology_mining_and_Longxing_chip_4,run3537_20171122164237,EEHEE
topology_mining_and_Longxing_chip_4,run226_20171123080952,EEHEE
topology_mining_and_Longxing_chip_4,run3202_20171125052155,EEHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_042_0016_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_09_0262_0001_0002,2a3b
topology_mining_and_Longxing_chip_4,des__f_singl_2a2b_05_0452_0001_0002,2a2b
topology_mining_and_Longxing_chip_4,run108_20171123012443,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B055D_C_A_B-45-3o80_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B013C_D_E_F_A_B-54-3o_0001,0a6b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_13_0355_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,run4482_20171123034240,EEHEE
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_02_0400_0001_0001,1a4b
topology_mining_and_Longxing_chip_4,heeh1250_20171130204656,HEEH
topology_mining_and_Longxing_chip_4,run662_20171125205650,EEHEE
topology_mining_and_Longxing_chip_4,run821_20171125120145,EEHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_059_0349_0001_0002,2a2b
topology_mining_and_Longxing_chip_4,heeh2972_20171127071459,HEEH
topology_mining_and_Longxing_chip_4,heeh1069_20171118111512,HEEH
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B01centroidA_B_C-35-2p40_0001,1a3b
topology_mining_and_Longxing_chip_4,heeh723_20171130191131,HEEH
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B128B_A_C_D-45-3o80_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_01_0245_0001_0002,2a3b
topology_mining_and_Longxing_chip_4,run4484_20171123020023,EEHEE
topology_mining_and_Longxing_chip_4,heeh3495_20171116165606,HEEH
topology_mining_and_Longxing_chip_4,run2213_20171125075542,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B112A_B_D_C-39-0pcp40_0001,1a3b
topology_mining_and_Longxing_chip_4,run195_20171123013056,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_singles1A2B01centroidC_B_A-31-0o60_0001,1a2b
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B13alternateA_B_E_C_D-53-0pcp60_0001,2a3b
topology_mining_and_Longxing_chip_4,run3684_20171124020645,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs2A3B067D_B_C_E_A-50-2o80_0001,2a3b
topology_mining_and_Longxing_chip_4,des_singl_1a3b-Nterm08ca-34-C597_0004,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_006_0181_0001_0003,1a4b
topology_mining_and_Longxing_chip_4,run1348_20171123051321,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_singles1A4B01centroidB_C_A-39-0pcp_0001,1a4b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_045_0396_0001_0002,1a4b
topology_mining_and_Longxing_chip_4,run4919_20171106161741,EHEE
topology_mining_and_Longxing_chip_4,relaxed_singles1A4B04alternateC_D_E_A_B-45-3pc60_0001,1a4b
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B027A_B_C-43-0pc_0001,HHH
topology_mining_and_Longxing_chip_4,des_pairs_1a3b-267-34-165_0002,1a3b
topology_mining_and_Longxing_chip_4,des_pairs_1a3b-267-35-351_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_3a1b_00_0426_0001_0002,3a1b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_079_0487_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_13_0480_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,heeh_topo2_1626_20171118092259,HEEH
topology_mining_and_Longxing_chip_4,des__f_pairs_2a3b_060_0369_0001_0001,2a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_13_0409_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,des_pairs_1a4b-045-39-253_0001,1a4b
topology_mining_and_Longxing_chip_4,run299_20171123004446,EEHEE
topology_mining_and_Longxing_chip_4,run4674_20171125131328,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B042B_C_D_A-32-1pc_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles3A1B00centroidA_B_C_D-45-3p40_0001,3a1b
topology_mining_and_Longxing_chip_4,des__f_pairs_2a3b_060_0141_0001_0002,2a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B033C_B_A-33-1pc80_0001,HHH
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B016D_C_A_B-40-0pc60_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_4a0b_030_0499_0001_0003,4h
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_05_0186_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,run1561_20171111131639,EHEE
topology_mining_and_Longxing_chip_4,heeh560_20171201104441,HEEH
topology_mining_and_Longxing_chip_4,relaxed_pairs1A2B004A_B_C-33-1pcp_0001,1a2b
topology_mining_and_Longxing_chip_4,run382_20171110183354,EHEE
topology_mining_and_Longxing_chip_4,des__f_singl_2a2b_04_0099_0001_0003,2a2b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_042_0201_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_3a0b_07_0403_0001_0003,HHH
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_041_0128_0001_0001,2a2b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B013A_B_C_F_E_D-45-0pcp60_0001,0a6b
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B01alternateD_C_A_B-47-2pcp_0001,2a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs2A3B004E_D_C_A_B-49-0pcp80_0001,2a3b
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B11centroidA_E_D_C_B-48-4o80_0001,2a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B184B_C_A-30-1o_0001,HHH
topology_mining_and_Longxing_chip_4,run253_20171122122303,EEHEE
topology_mining_and_Longxing_chip_4,run228_20171123182746,EEHEE
topology_mining_and_Longxing_chip_4,heeh255_20171126234605,HEEH
topology_mining_and_Longxing_chip_4,run4791_20171125045814,EEHEE
topology_mining_and_Longxing_chip_4,run2362_20171123045827,EEHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_039_0343_0001_0002,1a4b
topology_mining_and_Longxing_chip_4,run274_20171122155937,EEHEE
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_02_0193_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs2A3B000A_B_E_C_D-51-0pc60_0001,2a3b
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B10centroidA_B_C_D_E-51-3p40_0001,2a3b
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_01_0462_0001_0002,2a3b
topology_mining_and_Longxing_chip_4,relaxed_singles0A6B01centroidC_B_A_D_E-46-4p80_0001,0a6b
topology_mining_and_Longxing_chip_4,heeh198_20171202033214,HEEH
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B013A_C_B-36-1o_0001,HHH
topology_mining_and_Longxing_chip_4,relaxed_singles1A4B02centroidA_B_C_D_E-53-0pc40_0001,1a4b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_007_0455_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,run3300_20171123051428,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs2A3B000A_B_E_C_D-51-0o60_0001,2a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A4B087B_E_D_C_A-48-0o40_0001,1a4b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B013C_D_E_F_A_B-52-4o_0001,0a6b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A4B000E_B_C_A_D-38-0o40_0001,1a4b
topology_mining_and_Longxing_chip_4,des_pairs_1a3b-267-34-603_0004,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B013C_B_A_F_E_D-47-0pc80_0001,0a6b
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B01alternateB_C_A-32-3o60_0001,1a3b
topology_mining_and_Longxing_chip_4,heeh3990_20171130113404,HEEH
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_055_0331_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_218_0098_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,run338_20171122122052,EEHEE
topology_mining_and_Longxing_chip_4,run154_20171107082841,EHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B150C_A_D_B-37-3pc80_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles1A4B04alternateB_A_E_D_C-50-2pcp80_0001,1a4b
topology_mining_and_Longxing_chip_4,run4863_20171108163321,EHEE
